activityTags,actors,business,categoryid,categoryname,cityid,cityname,couponTags,description,id,imgurl,isAtmospheric,iseticket,isgeneralagent,issuperticket,isxuanzuo,name,nameNoHtml,price,price_str,pricehigh,privilegeTags,projectid,promotionTags,showstatus,showtag,showtime,sitestatus,subcategoryid,subcategoryname,subhead,venue,venuecity,venueid,verticalPic
[],艺人：新裤子、痛仰乐队,0,1,演唱会,906,深圳,[],艺人：新裤子、痛仰乐队,1_1_606267425461,1767706958,False,0,1,0,0,乐队的夏天HOT巡演—深圳站,乐队的夏天HOT巡演—深圳站,380.0,380-1280,1280.0,[],606267425461,[],售票中,,2020.03.14-12.31,3,13,其他,,"华润深圳湾体育中心""春茧""体育馆",深圳,53040,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN017p1ElA2GdSD72lbed_!!0-item_pic.jpg
"[{'id': 113987, 'name': '套票优惠'}]",,0,0,儿童亲子,2037,柳州,[],,1_1_602344193540,1728474639,False,0,1,0,1,【小橙堡】经典成长童话《匹诺曹》-柳州站,【小橙堡】经典成长童话《匹诺曹》-柳州站,60.0,60-180,180.0,[],602344193540,[],售票中,,2020.11.14 周六,3,0,,,柳钢文化中心剧场,柳州,1492008,https://img.alicdn.com/bao/uploaded/i3/2251059038/O1CN01PKKkpj2GdSCQt24QV_!!0-item_pic.jpg
[],,0,7,展览休闲,872,上海,[],,1_1_595869059889,1663723302,False,0,1,0,0,「开展中」上海失恋博物馆,「开展中」上海失恋博物馆,49.9,49.9,49.9,[],595869059889,[],售票中,,2020.07.01-07.31,3,38,展会,,悦荟广场4楼,上海,1187020,https://img.alicdn.com/bao/uploaded/i3/2251059038/O1CN01G8w5LH2GdSArjren2_!!0-item_pic.jpg
[],,0,7,展览休闲,1703,沈阳,[],,1_1_595800091537,1663033619,False,0,1,0,0,[开展营业中]沈阳抖拍星空艺术馆+中街失恋博物馆,[开展营业中]沈阳抖拍星空艺术馆+中街失恋博物馆,2.0,2-58,58.0,[],595800091537,[],售票中,,2019.05.29-2021.05.29,3,39,特色体验,,沈阳抖拍星空艺术馆+中街失恋博物馆,沈阳,1609021,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01IVnwt42GdSEqySTcj_!!0-item_pic.jpg
[],,0,0,儿童亲子,852,北京,[],,1_1_592291534254,1627948046,False,0,1,0,0,小小奶牛饲养员！亲子探秘奶牛场、喂奶牛、挤牛奶！-北京,小小奶牛饲养员！亲子探秘奶牛场、喂奶牛、挤牛奶！-北京,80.0,80,80.0,[],592291534254,[],售票中,,2020.07.12-07.25,3,0,,,中国农机院农机试验站,北京,1553009,https://img.alicdn.com/bao/uploaded/i3/2251059038/O1CN01nJqYVR2GdSA36Xvow_!!2-item_pic.png
[],,0,7,展览休闲,2520,合肥,[],,1_1_592527005054,1630302754,False,0,0,0,0,合肥梵高星空艺术馆,合肥梵高星空艺术馆,45.0,45-60,60.0,[],592527005054,[],售票中,,2020.04.25-08.31,3,38,展会,,合肥梵高星空艺术馆,合肥,1592052,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01XzKiIb2GdSA6p48Q4_!!0-item_pic.jpg
"[{'id': 188430, 'name': '套票优惠'}]",,0,2,音乐会,1580,杭州,[],,1_1_609159534712,1796628051,False,0,1,0,1,《四月是你的谎言》 ——“公生”与“薰”的钢琴小提琴唯美经典音乐集,《四月是你的谎言》 ——“公生”与“薰”的钢琴小提琴唯美经典音乐集,100.0,100-360,360.0,[],609159534712,[],售票中,,2020.09.13 周日 19:30,3,16,室内乐及古乐,,杭州剧院,杭州,365,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01YNugXr2GdSDbXMI1H_!!2251059038.jpg
[],,0,3,话剧歌剧,872,上海,[],,1_1_609061260769,1795645311,False,0,0,0,0,上海话剧艺术中心·后浪新潮演出季 原创话剧 《谎言背后》,上海话剧艺术中心·后浪新潮演出季 原创话剧 《谎言背后》,180.0,180-280,280.0,[],609061260769,[],售票中,,2020.07.07-07.12,3,19,话剧,,上海话剧艺术中心-戏剧沙龙,上海,54070,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN018wyvEj2GdSDYJ4raf_!!2251059038.jpg
[],,0,1,演唱会,586,武汉,[],,1_1_611409325553,1819125959,False,0,1,0,0,【紫禁之巅五週年】貳伍吸菸所 「他離開以後，再也沒人懂我」武汉站,【紫禁之巅五週年】貳伍吸菸所 「他離開以後，再也沒人懂我」武汉站,100.0,100-120,120.0,[],611409325553,[],售票中,,2020.08.30 周日 20:30,3,13,其他,,VOX LIVEHOUSE 武昌店,武汉,1056,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01XkkDjX2GdSEgSeHqR_!!0-item_pic.jpg
[],,0,2,音乐会,1377,成都,[],,1_1_611164572522,1816678429,False,0,1,0,1,法国普罗旺斯-维尔顿室内乐团2020访华巡演 舒伯特《冬之旅》专场视听音乐会,法国普罗旺斯-维尔顿室内乐团2020访华巡演 舒伯特《冬之旅》专场视听音乐会,100.0,100-680,680.0,[],611164572522,[],售票中,,2020.10.23 周五 19:30,3,18,其他,,成都艺术中心音乐厅(原特仑苏音乐厅),成都,1495,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01u75gQD2GdSE5mzI9I_!!2251059038.jpg
[],艺人：梁静茹,0,1,演唱会,893,广州,[],艺人：梁静茹,1_1_609906779505,1804100499,False,0,1,0,1,202020当我们谈论爱情-梁静茹世界巡回演唱会广州站,202020当我们谈论爱情-梁静茹世界巡回演唱会广州站,399.0,399-1299,1299.0,[],609906779505,[],售票中,,2020.02.29-12.31,3,9,流行,,广州宝能观致文化中心,广州,52974,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01Ezm12J2GdSDgGLvXd_!!2251059038.jpg
[],,0,6,体育,1847,青岛,[],精彩演出，不容错过,1_1_180757,1807,False,0,1,0,0,2020赛季青岛黄海足球俱乐部年卡,2020赛季青岛黄海足球俱乐部年卡,800.0,价格待定,1000.0,[],180757,[],退票中,,2020.02.22-11.01,11,33,球类运动,精彩演出，不容错过,青岛国信体育场,青岛,55536,https://pimg.dmcdn.cn/perform/project/1807/180757_n.jpg?_t=1578901803781
[],演员: 宋晓峰、刘小光,0,5,曲苑杂坛,852,北京,[],演员: 宋晓峰、刘小光,1_1_137617,1376,False,0,1,0,1,北京刘老根大舞台,北京刘老根大舞台,380.0,380-5860,5860.0,[],137617,[],售票中,,常年,3,32,其他,北京刘老根大舞台,刘老根大舞台北京剧场,北京,979,https://pimg.dmcdn.cn/perform/project/1376/137617_n.jpg?_t=1550649142409
[],,0,2,音乐会,3250,西安,[],精彩演出,1_1_180218,1802,False,0,0,0,1,超燃音乐系-钢琴交响电声音乐会《加勒比海盗》,超燃音乐系-钢琴交响电声音乐会《加勒比海盗》,80.0,80-480,480.0,[],180218,[],售票中,,2020.03.05-08.22,3,14,管弦乐,精彩演出,西安音乐厅-交响大厅,西安,23261109,https://pimg.dmcdn.cn/perform/project/1802/180218_n.jpg?_t=1574680096424
[],,0,4,舞蹈芭蕾,893,广州,[],,1_1_611443185011,1819464554,False,0,0,0,1,2020女性艺术节 舞剧《花木兰》,2020女性艺术节 舞剧《花木兰》,80.0,80-680,680.0,[],611443185011,[],售票中,,2020.08.12-08.13,3,24,舞蹈,,广州大剧院歌剧厅,广州,1321,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01ukV0dK2GdSE3OjRQC_!!2251059038.jpg
[],,0,7,展览休闲,1377,成都,[],,1_1_611593275323,1820965457,False,0,1,0,0,「开展营业中」梵高星空美术馆（春熙路旗舰店）,「开展营业中」梵高星空美术馆（春熙路旗舰店）,49.9,49.9,49.9,[],611593275323,[],售票中,,2020.01.11-12.31,3,38,展会,,梵高星空美术馆(春熙路旗舰店),成都,2597010,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01NFOO232GdSDvunLv1_!!2251059038.jpg
[],,0,6,体育,9999,国际及港澳台,[],2020清迈马拉松,1_1_180903,1809,False,0,1,0,0,2020清迈马拉松,2020清迈马拉松,1880.0,1880-2308,2308.0,[],180903,[],售票中,,2020.12.20 03:00,3,201,田径,2020清迈马拉松,,国际及港澳台,0,https://pimg.dmcdn.cn/perform/project/1809/180903_n.jpg?_t=1584069150808
[],,0,6,体育,2337,廊坊,[],精彩赛事，不容错过,1_1_180679,1806,False,0,1,0,0,2020赛季河北华夏幸福主场比赛（学生年卡）,2020赛季河北华夏幸福主场比赛（学生年卡）,300.0,300,300.0,[],180679,[],售票中,,2020.02.20-11.30,3,33,球类运动,精彩赛事，不容错过,廊坊体育场,廊坊,92768,https://pimg.dmcdn.cn/perform/project/1806/180679_n.jpg?_t=1577959978460
[],艺人：蔡依林,0,1,演唱会,1597,宁波,[],艺人：蔡依林,1_1_611322698771,1818259691,False,0,1,0,0,蔡依林 Ugly Beauty 2020 世界巡回演唱会 宁波站,蔡依林 Ugly Beauty 2020 世界巡回演唱会 宁波站,399.0,399-1299,1299.0,[],611322698771,[],售票中,,2020.03.28-12.31,3,9,流行,,宁波奥体中心体育馆,宁波,1552043,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01eNrNc22GdSE5A8NuK_!!2251059038.jpg
[],艺人：青曲社,0,5,曲苑杂坛,3250,西安,[],艺人：青曲社,1_1_589935476925,1604387473,False,0,0,0,1,青曲社《相声大会》,青曲社《相声大会》,138.0,138-200,200.0,[],589935476925,[],售票中,,2020.07.07-07.15,3,27,相声,,西安青曲社阿房宫大戏院,西安,1155011,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01HEpPS92GdSF72kcUj_!!0-item_pic.jpg
[],,0,7,展览休闲,1377,成都,[],,1_1_611866511617,1823697820,False,0,1,0,0,品牌/ 平面设计相关课程,品牌/ 平面设计相关课程,88.0,88,88.0,[],611866511617,[],售票中,,2020.01.19-12.31,3,39,特色体验,,美洲花园棕榈湾,成都,1372017,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01UYIXAk2GdSE0KchRP_!!2251059038.jpg
[],,0,3,话剧歌剧,872,上海,[],,1_1_611520418121,1820236885,False,0,0,0,1,荷兰后真相西部偶像音乐剧场《牛仔很忙》Billy the Kid,荷兰后真相西部偶像音乐剧场《牛仔很忙》Billy the Kid,80.0,80-480,480.0,[],611520418121,[],售票中,,2021.01.16-01.17,3,22,音乐剧,,1862时尚艺术中心,上海,92277,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01ydvzZ72GdSE5nMXGP_!!2251059038.jpg
[],,0,7,展览休闲,1377,成都,[],,1_1_611009472683,1815127430,False,0,1,0,0,2020第九届成都宠博会——萌星球接触记,2020第九届成都宠博会——萌星球接触记,50.0,50,50.0,[],611009472683,[],售票中,,2020.07.16-07.19,3,38,展会,,成都世纪城新国际会展中心,成都,57496,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01nhAzd42GdSEIv9Lpv_!!2251059038.jpg
[],艺人：洪辰,0,1,演唱会,872,上海,[],艺人：洪辰,1_1_611214445503,1817177159,False,0,1,0,1,2020洪辰《HER ART/HEART》新专辑巡演 上海站,2020洪辰《HER ART/HEART》新专辑巡演 上海站,0.0,价格待定,10000000.0,[],611214445503,[],售票中,,时间待定,3,13,其他,,上海 LOFAS,上海,1204002,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01fqAgh82GdSE2MGKls_!!2251059038.jpg
"[{'id': 176639, 'name': '亲子套票优惠'}]",,0,0,儿童亲子,200,重庆,[],,1_1_611452847121,1819561175,False,0,1,0,1,【小橙堡】经典亲子音乐剧《寻梦的猫》,【小橙堡】经典亲子音乐剧《寻梦的猫》,50.0,50-240,240.0,[],611452847121,[],售票中,,2020.11.07 周六,3,0,,,重庆文化宫大剧院,重庆,998,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01tmffpQ2GdSDxfdb5x_!!2251059038.jpg
[],,0,0,儿童亲子,1377,成都,[],,1_1_611379491890,1818827622,False,0,1,0,0,侏罗纪世界电影特展,侏罗纪世界电影特展,99.0,99,99.0,[],611379491890,[],售票中,,2020.07.17-12.31,3,0,,,成都大熊猫繁育研究基地·熊猫广场,成都,2592015,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01bXtLpv2GdSFgYsgEw_!!2251059038.jpg
[],艺人：刘德华,0,1,演唱会,893,广州,[],艺人：刘德华,1_1_611096766253,1816000366,False,0,1,0,0,浦发银联“我”系列男性主题卡精彩呈献 “My Love刘德华巡回演唱会 - 广州站2020”,浦发银联“我”系列男性主题卡精彩呈献 “My Love刘德华巡回演唱会 - 广州站2020”,680.0,680-2580,2580.0,[],611096766253,[],售票中,,2020.04.02-12.31,3,13,其他,,广州宝能观致文化中心,广州,52974,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01UqZBkU2GdSDymgV3j_!!2251059038.jpg
[],,0,3,话剧歌剧,1087,苏州,[],,1_1_610417732752,1809210031,False,0,1,0,1,绝对喜剧《二八八的别结婚》北纬零度出品,绝对喜剧《二八八的别结婚》北纬零度出品,120.0,120-380,380.0,[],610417732752,[],售票中,,2020.10.24 周六,3,19,话剧,,苏州开明大戏院,苏州,288,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN018qHfSu2GdSDvv646g_!!2251059038.jpg
[],,0,7,展览休闲,1038,南京,[],,1_1_610359904356,1808631747,False,0,1,0,0,南京独角兽星空艺术馆,南京独角兽星空艺术馆,29.9,29.9-98,98.0,[],610359904356,[],售票中,,2020.01.01-12.31,3,39,特色体验,,独角兽星空艺术馆旗舰店,南京,2605007,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01oS92Qn2GdSDsBuqpq_!!0-item_pic.jpg
[],艺人：安德鲁·斯科特,0,3,话剧歌剧,893,广州,[],艺人：安德鲁·斯科特,1_1_610722203616,1812254740,False,0,0,0,0,英国国家剧院现场高清影像呈现 安德鲁·斯科特主演戏剧《乐在当下》,英国国家剧院现场高清影像呈现 安德鲁·斯科特主演戏剧《乐在当下》,150.0,150,150.0,[],610722203616,[],售票中,,2020.08.09 周日 19:00,3,22,音乐剧,,广州大剧院实验剧场,广州,56882,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01lnzpi92GdSDjhjxRh_!!2251059038.jpg
[],艺人：李宗盛,0,1,演唱会,717,株洲,[],艺人：李宗盛,1_1_610646115644,1811493860,False,0,1,0,0,李宗盛2020『有歌之年』演唱会-株洲站,李宗盛2020『有歌之年』演唱会-株洲站,480.0,480-1580,1580.0,[],610646115644,[],售票中,,2020.03.20-12.31,3,13,其他,,株洲市体育中心体育馆,株洲,53432,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01spVrHW2GdSE46kWuY_!!2251059038.jpg
[],,0,2,音乐会,852,北京,[],,1_1_609913924183,1804171945,False,0,1,0,1,“她·一生所爱”用小提琴演绎大师经典作品暨浪漫唯美电影主题曲讲解互动音乐会,“她·一生所爱”用小提琴演绎大师经典作品暨浪漫唯美电影主题曲讲解互动音乐会,88.0,88-268,268.0,[],609913924183,[],售票中,,2020.03.28-12.31,3,18,其他,,77文创园剧场-77剧场,北京,57139,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01AciIlx2GdSDoVgcui_!!2251059038.jpg
[],艺人：张国立、王刚、张铁林,0,3,话剧歌剧,852,北京,[],艺人：张国立、王刚、张铁林,1_1_610541631602,1810449020,False,0,0,0,1,"北京文化艺术基金2019年度资助项目 天桥·华人春天艺术节 龙马社""铁三角""话剧《断金》","北京文化艺术基金2019年度资助项目 天桥·华人春天艺术节 龙马社""铁三角""话剧《断金》",188.0,188-1688,1688.0,[],610541631602,[],售票中,,2020.08.26-08.30,3,19,话剧,,天桥艺术中心-大剧场,北京,59432,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01JBv9xK2GdSDkdMbv1_!!2251059038.jpg
"[{'id': 166551, 'name': '限时早鸟票'}]",,0,3,话剧歌剧,893,广州,[],,1_1_610022794025,1805260644,False,0,1,0,1,法语音乐剧《摇滚红与黑》-广州站,法语音乐剧《摇滚红与黑》-广州站,299.0,299-1099,1099.0,[],610022794025,[],售票中,,2020.08.28-08.29,3,22,音乐剧,,广州友谊剧院,广州,1320,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01NeOqh92GdSDfsGPAL_!!2251059038.jpg
[],,0,6,体育,872,上海,[],,1_1_610014402192,1805176725,False,0,0,0,0,（副看台可选区+草地票）2020 FORMULA1 中国大奖赛,（副看台可选区+草地票）2020 FORMULA1 中国大奖赛,480.0,480-860,860.0,[],610014402192,[],售票中,,2020.12.29-12.31,3,207,其他,,上汽国际赛车场(上海国际赛车场),上海,75,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01KdgkCK2GdSDsYJm4z_!!2251059038.jpg
[],,0,3,话剧歌剧,893,广州,[],,1_1_609475540873,1799788112,False,0,0,0,1,3D科幻舞台剧《三体Ⅱ黑暗森林》-广州站,3D科幻舞台剧《三体Ⅱ黑暗森林》-广州站,180.0,180-880,880.0,[],609475540873,[],售票中,,2020.08.07-08.08,3,19,话剧,,广州友谊剧院,广州,1320,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01DmcqjZ2GdSDdULEUe_!!2251059038.jpg
[],,0,0,儿童亲子,2495,石家庄,[],,1_1_609698142973,1802014133,False,0,0,0,0,【小橙堡】经典亲子童话剧《胡桃夹子》,【小橙堡】经典亲子童话剧《胡桃夹子》,50.0,50-120,120.0,[],609698142973,[],售票中,,2020.12.05 周六,3,0,,,石家庄大剧院中剧场,石家庄,91965,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01ZQ9LMe2GdSDblxpyI_!!0-item_pic.jpg
[],,0,3,话剧歌剧,906,深圳,[],,1_1_609277489611,1797807600,False,0,0,0,1,聚橙出品 |百老汇现象级原版音乐剧《来自远方》-深圳站,聚橙出品 |百老汇现象级原版音乐剧《来自远方》-深圳站,280.0,280-1080,1080.0,[],609277489611,[],售票中,,2020.06.12-12.31,3,22,音乐剧,,南山文体中心剧院大剧院,深圳,57159,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01N5VeJJ2GdSDY4b8sx_!!2251059038.jpg
[],,0,0,儿童亲子,1653,金华,[],,1_1_609168574012,1796718444,False,0,1,0,1,正版授权大型实景舞台剧《奥特曼:宇宙之光》,正版授权大型实景舞台剧《奥特曼:宇宙之光》,100.0,100-380,380.0,[],609168574012,[],售票中,,2020.08.07 周五 19:30,3,0,,,义乌剧院,金华,92022,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN013ZTWF62GdSDVxvRFP_!!2251059038.jpg
[],,0,5,曲苑杂坛,872,上海,[],,1_1_608665684917,1791689553,False,0,1,0,1,《姑苏韵·贺新春》苏州评弹专场,《姑苏韵·贺新春》苏州评弹专场,50.0,50-180,180.0,[],608665684917,[],售票中,,2020.03.29-12.31,3,31,戏曲,,中国大戏院,上海,236,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01Cf4auN2GdSDQ2EGxe_!!2251059038.jpg
[],,0,7,展览休闲,906,深圳,[],,1_1_608894218672,1793974890,False,0,1,0,0,「开展营业中」 觉醒—文艺复兴至二十世纪的宫廷珍宝,「开展营业中」 觉醒—文艺复兴至二十世纪的宫廷珍宝,99.0,99,99.0,[],608894218672,[],售票中,,2019.12.22-2020.07.19,3,38,展会,,深圳市当代艺术与城市规划馆,深圳,2507005,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01Bh1q9O2GdSFF0c5Fg_!!2251059038.jpg
[],,0,7,展览休闲,1377,成都,[],,1_1_608603981881,1791072522,False,0,1,0,0,潜先森潜水——SSI国际海洋美人鱼,潜先森潜水——SSI国际海洋美人鱼,3580.0,3580,3580.0,[],608603981881,[],售票中,,2019.11.27-2020.12.31,3,39,特色体验,,领跑健身恒温游泳池,成都,2513006,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01upIEdW2GdSDQubMfG_!!2251059038.jpg
[],,0,7,展览休闲,872,上海,[],,1_1_608315213358,1788184837,False,0,1,0,0,「开展营业中·医护人员免票」上海泡面博物馆3.0——你从未见过的100种奇葩泡面,「开展营业中·医护人员免票」上海泡面博物馆3.0——你从未见过的100种奇葩泡面,48.0,48-88,88.0,[],608315213358,[],售票中,,2020.05.01-08.31,3,38,展会,,上海静安大悦城,上海,54200,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01ag4NXz2GdSEhUeBrn_!!2251059038.jpg
[],,0,2,音乐会,1087,苏州,[],,1_1_608238649466,1787419198,False,0,1,0,1,你是钢琴家——古典音乐启蒙钢琴名曲欢乐互动多媒体亲子音乐会,你是钢琴家——古典音乐启蒙钢琴名曲欢乐互动多媒体亲子音乐会,80.0,80-280,280.0,[],608238649466,[],售票中,,2020.11.29 周日 14:00,3,16,室内乐及古乐,,苏州独墅湖影剧院,苏州,1359,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01RaAHk92GdSDRrCehc_!!2251059038.png
[],,0,0,儿童亲子,609,宜昌,[],,1_1_608423606329,1789268767,False,0,0,0,1,【小橙堡】格林童话经典人偶剧《睡美人》-宜昌站,【小橙堡】格林童话经典人偶剧《睡美人》-宜昌站,60.0,60-160,160.0,[],608423606329,[],售票中,,2020.08.02 周日,3,0,,,宜昌剧院,宜昌,60914,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01P812YW2GdSDMU9Dy1_!!2251059038.jpg
[],,0,3,话剧歌剧,852,北京,[],,1_1_600892868543,1713961389,False,0,1,0,1,东野圭吾悬疑舞台剧-《回廊亭杀人事件》经典版,东野圭吾悬疑舞台剧-《回廊亭杀人事件》经典版,180.0,180-880,880.0,[],600892868543,[],售票中,,2020.10.30-10.31,3,19,话剧,,北京展览馆剧场,北京,26,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN013fuLQa2GdSCGMt23f_!!0-item_pic.jpg
[],,0,7,展览休闲,1377,成都,[],,1_1_611070368248,1815736386,False,0,1,0,0,服装设计课程,服装设计课程,98.0,98-100,100.0,[],611070368248,[],售票中,,2020.01.18-12.31,3,39,特色体验,,美洲花园棕榈湾,成都,1372017,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN018FnbQR2GdSE2YNxg9_!!2251059038.jpg
